date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:50:05	856/856	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22af043346e036ef7b1aac1cf42cd1e699%22	https://discordapp.com/assets/af043346e036ef7b1aac1cf42cd1e699.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/af043346e036ef7b1aac1cf42cd1e699.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:05	686/686	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a37995eb832bae805190a93ba043857%22	https://discordapp.com/assets/2a37995eb832bae805190a93ba043857.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/2a37995eb832bae805190a93ba043857.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:05	384/384	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%220176a91b4c44ed05c05af68784e78da8%22	https://discordapp.com/assets/0176a91b4c44ed05c05af68784e78da8.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/0176a91b4c44ed05c05af68784e78da8.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:06	565/565	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2284215a5fec3d9de9960a225143238d74%22	https://discordapp.com/assets/84215a5fec3d9de9960a225143238d74.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/84215a5fec3d9de9960a225143238d74.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:06	901/901	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a6975850d800aa86162b4aa5f18c41ac%22	https://discordapp.com/assets/a6975850d800aa86162b4aa5f18c41ac.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/a6975850d800aa86162b4aa5f18c41ac.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:06	604/604	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224ac0e382cc7b8aa0cb1d6d074b0e8ba5%22	https://discordapp.com/assets/4ac0e382cc7b8aa0cb1d6d074b0e8ba5.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/4ac0e382cc7b8aa0cb1d6d074b0e8ba5.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:06	412/412	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228c85e30795486caa8caacd829703459d%22	https://discordapp.com/assets/8c85e30795486caa8caacd829703459d.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/8c85e30795486caa8caacd829703459d.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:07	51530/51530	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f8cb59be6e5a492dc4f98cfea20e6d82%22	https://discordapp.com/assets/f8cb59be6e5a492dc4f98cfea20e6d82.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/f8cb59be6e5a492dc4f98cfea20e6d82.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:07	51602/51602	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b7e23080bfec53f966b806abcde8def%22	https://discordapp.com/assets/5b7e23080bfec53f966b806abcde8def.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/5b7e23080bfec53f966b806abcde8def.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:07	355/355	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228b86f90154cbe38507a14fdd34367f17%22	https://discordapp.com/assets/8b86f90154cbe38507a14fdd34367f17.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/8b86f90154cbe38507a14fdd34367f17.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:07	355/355	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f58cf3b8fc79e9d671ab649ab37651a9%22	https://discordapp.com/assets/f58cf3b8fc79e9d671ab649ab37651a9.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/f58cf3b8fc79e9d671ab649ab37651a9.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:07	473/473	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2230a3036e40d0f175912ec96c03596e29%22	https://discordapp.com/assets/30a3036e40d0f175912ec96c03596e29.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/30a3036e40d0f175912ec96c03596e29.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:08	687/687	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d5c25e76af04cea8997e4a060572feae%22	https://discordapp.com/assets/d5c25e76af04cea8997e4a060572feae.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/d5c25e76af04cea8997e4a060572feae.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:08	10049/10049	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f0d744519439d994a0e123310dece658%22	https://discordapp.com/assets/f0d744519439d994a0e123310dece658.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/f0d744519439d994a0e123310dece658.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:08	8538/8538	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224bb32037d9d2e8240d1315ddaf4e4b85%22	https://discordapp.com/assets/4bb32037d9d2e8240d1315ddaf4e4b85.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/4bb32037d9d2e8240d1315ddaf4e4b85.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:08	28509/28509	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227b6ed225050df29a07cb5db712d35a73%22	https://discordapp.com/assets/7b6ed225050df29a07cb5db712d35a73.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/7b6ed225050df29a07cb5db712d35a73.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:08	28088/28088	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d03d90cb6f12a7ea06274b278dfa4160%22	https://discordapp.com/assets/d03d90cb6f12a7ea06274b278dfa4160.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/d03d90cb6f12a7ea06274b278dfa4160.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:09	369/369	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229b1b76abb59b5c8a41daea1342f2138a%22	https://discordapp.com/assets/9b1b76abb59b5c8a41daea1342f2138a.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/9b1b76abb59b5c8a41daea1342f2138a.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:09	5142/5142	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2233715a0239611123e6088a88a59bd22f%22	https://discordapp.com/assets/33715a0239611123e6088a88a59bd22f.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/33715a0239611123e6088a88a59bd22f.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:09	403/403	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22233d4e910b6df8c10238d43fc0013d55%22	https://discordapp.com/assets/233d4e910b6df8c10238d43fc0013d55.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/233d4e910b6df8c10238d43fc0013d55.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:09	11997/11997	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c23878305091e47e5c82ac7068fa936d%22	https://discordapp.com/assets/c23878305091e47e5c82ac7068fa936d.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/c23878305091e47e5c82ac7068fa936d.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:10	351/351	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225c08e6a946c329d6b12a4810547b58de%22	https://discordapp.com/assets/5c08e6a946c329d6b12a4810547b58de.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/5c08e6a946c329d6b12a4810547b58de.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:10	367/367	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225938438b22779696a9039caf262ff72b%22	https://discordapp.com/assets/5938438b22779696a9039caf262ff72b.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/5938438b22779696a9039caf262ff72b.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:10	393/393	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a8564dac0d728add0025be388f5ad7a2%22	https://discordapp.com/assets/a8564dac0d728add0025be388f5ad7a2.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/a8564dac0d728add0025be388f5ad7a2.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:10	7299/7299	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2290886907ea157e9e6a20ecac688b31ae%22	https://discordapp.com/assets/90886907ea157e9e6a20ecac688b31ae.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/90886907ea157e9e6a20ecac688b31ae.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:10	7280/7280	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b93ef52d62a513a4f2127a6ca0c3208c%22	https://discordapp.com/assets/b93ef52d62a513a4f2127a6ca0c3208c.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/b93ef52d62a513a4f2127a6ca0c3208c.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:11	371/371	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2216f17f1916fb411b98e44008b2535a83%22	https://discordapp.com/assets/16f17f1916fb411b98e44008b2535a83.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/16f17f1916fb411b98e44008b2535a83.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:11	404/404	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2243ef95a06d48914382c9350e6e31ce1e%22	https://discordapp.com/assets/43ef95a06d48914382c9350e6e31ce1e.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/43ef95a06d48914382c9350e6e31ce1e.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:11	364/364	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224ff8cb6b5b46bca3c6882c4f6d1c7390%22	https://discordapp.com/assets/4ff8cb6b5b46bca3c6882c4f6d1c7390.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/4ff8cb6b5b46bca3c6882c4f6d1c7390.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:11	928/928	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c2e09a95e595bfb12fa040d56ca27db5%22	https://discordapp.com/assets/c2e09a95e595bfb12fa040d56ca27db5.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/c2e09a95e595bfb12fa040d56ca27db5.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:12	928/928	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ae64c288e355d4d6aff832d4c16b5662%22	https://discordapp.com/assets/ae64c288e355d4d6aff832d4c16b5662.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/ae64c288e355d4d6aff832d4c16b5662.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:12	7322/7322	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228ff5fffe28b93f25102eaf42da4e6e3b%22	https://discordapp.com/assets/8ff5fffe28b93f25102eaf42da4e6e3b.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/8ff5fffe28b93f25102eaf42da4e6e3b.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:12	7343/7343	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22cfd069bf842ae4234bcab2096b34f331%22	https://discordapp.com/assets/cfd069bf842ae4234bcab2096b34f331.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/cfd069bf842ae4234bcab2096b34f331.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:12	3562/3562	---M--	200	added ('OK')	image/png	etag:%22012426a1f0780d7d36be6c39d9c1e6ed%22	https://discordapp.com/assets/012426a1f0780d7d36be6c39d9c1e6ed.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/012426a1f0780d7d36be6c39d9c1e6ed.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:12	2451/2451	---M--	200	added ('OK')	image/png	etag:%226bf0150b5ab7622ea15150094e3c4850%22	https://discordapp.com/assets/6bf0150b5ab7622ea15150094e3c4850.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/6bf0150b5ab7622ea15150094e3c4850.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:13	2626/2626	---M--	200	added ('OK')	image/png	etag:%225eed3f20bc3c75fd5ff63c60df8f679d%22	https://discordapp.com/assets/5eed3f20bc3c75fd5ff63c60df8f679d.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/5eed3f20bc3c75fd5ff63c60df8f679d.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:13	1828/1828	---M--	200	added ('OK')	image/png	etag:%22129bf63f677720a34bc7ffeb74468a0e%22	https://discordapp.com/assets/129bf63f677720a34bc7ffeb74468a0e.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/129bf63f677720a34bc7ffeb74468a0e.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:13	1437/1437	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227616be62f9b90270b5a2e1fe9d2ece4f%22	https://discordapp.com/assets/7616be62f9b90270b5a2e1fe9d2ece4f.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/7616be62f9b90270b5a2e1fe9d2ece4f.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:13	764/764	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2207778297eb1e1e3d9bd3cd302920d5fb%22	https://discordapp.com/assets/07778297eb1e1e3d9bd3cd302920d5fb.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/07778297eb1e1e3d9bd3cd302920d5fb.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:14	818/818	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22db7900a7a191ecf1949f15dd20dce2b2%22	https://discordapp.com/assets/db7900a7a191ecf1949f15dd20dce2b2.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/db7900a7a191ecf1949f15dd20dce2b2.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:14	886/886	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2283d501f2b7dd2987302ce29b321f4494%22	https://discordapp.com/assets/83d501f2b7dd2987302ce29b321f4494.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/83d501f2b7dd2987302ce29b321f4494.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:14	1774/1774	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22326d79eb53886c88437e99a3754b1cd0%22	https://discordapp.com/assets/326d79eb53886c88437e99a3754b1cd0.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/326d79eb53886c88437e99a3754b1cd0.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:14	13122/13122	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f9b7cc1482468c130d968400ba20f598%22	https://discordapp.com/assets/f9b7cc1482468c130d968400ba20f598.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/f9b7cc1482468c130d968400ba20f598.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:14	13204/13204	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22e695cb4a18202a6053674a346e6ba4c2%22	https://discordapp.com/assets/e695cb4a18202a6053674a346e6ba4c2.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/e695cb4a18202a6053674a346e6ba4c2.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:15	340/340	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22425c04911bfea22eaaed168b8ff19634%22	https://discordapp.com/assets/425c04911bfea22eaaed168b8ff19634.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/425c04911bfea22eaaed168b8ff19634.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:15	1205/1205	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225394ee87ee70ed19baa541daa689210c%22	https://discordapp.com/assets/5394ee87ee70ed19baa541daa689210c.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/5394ee87ee70ed19baa541daa689210c.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:15	3206/3206	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223e0be9639d8d4f7fee2266ec79a9af90%22	https://discordapp.com/assets/3e0be9639d8d4f7fee2266ec79a9af90.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/3e0be9639d8d4f7fee2266ec79a9af90.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:15	7653/7653	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2253a5882c841b71e9786d6f84c21f8018%22	https://discordapp.com/assets/53a5882c841b71e9786d6f84c21f8018.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/53a5882c841b71e9786d6f84c21f8018.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:16	4995/4995	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a96ad48450382ff5df965439222d1459%22	https://discordapp.com/assets/a96ad48450382ff5df965439222d1459.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/a96ad48450382ff5df965439222d1459.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:16	337/337	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ca1d0b393ba2e47bc538233e342af587%22	https://discordapp.com/assets/ca1d0b393ba2e47bc538233e342af587.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/ca1d0b393ba2e47bc538233e342af587.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:16	1205/1205	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227490848d1fcddf075abeb71e2d1aaff3%22	https://discordapp.com/assets/7490848d1fcddf075abeb71e2d1aaff3.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/7490848d1fcddf075abeb71e2d1aaff3.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:16	3164/3164	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22af4424ffab53593f696947192ff1854a%22	https://discordapp.com/assets/af4424ffab53593f696947192ff1854a.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/af4424ffab53593f696947192ff1854a.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:16	8418/8418	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f0a2cc54695a7064a1f02e5ca8b95ccc%22	https://discordapp.com/assets/f0a2cc54695a7064a1f02e5ca8b95ccc.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/f0a2cc54695a7064a1f02e5ca8b95ccc.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:17	5021/5021	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2229462d0b6c33d2ed874aa982f6f99326%22	https://discordapp.com/assets/29462d0b6c33d2ed874aa982f6f99326.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/29462d0b6c33d2ed874aa982f6f99326.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:17	1397/1397	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ba018cf9baa19824316dc4c2beb080a4%22	https://discordapp.com/assets/ba018cf9baa19824316dc4c2beb080a4.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/ba018cf9baa19824316dc4c2beb080a4.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:17	1399/1399	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224b89ef91230382c6b96b00748a084c75%22	https://discordapp.com/assets/4b89ef91230382c6b96b00748a084c75.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/4b89ef91230382c6b96b00748a084c75.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:17	187/187	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226acb20d5e709b34b6a7f36ec13648666%22	https://discordapp.com/assets/6acb20d5e709b34b6a7f36ec13648666.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/6acb20d5e709b34b6a7f36ec13648666.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:18	5903/5903	---M--	200	added ('OK')	image/png	etag:%22c7539bb38577495f5021c8ea455c7145%22	https://discordapp.com/assets/c7539bb38577495f5021c8ea455c7145.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/c7539bb38577495f5021c8ea455c7145.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:18	5906/5906	---M--	200	added ('OK')	image/png	etag:%2222a50c5f66884ef5762f0a0b96d1ef08%22	https://discordapp.com/assets/22a50c5f66884ef5762f0a0b96d1ef08.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/22a50c5f66884ef5762f0a0b96d1ef08.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:18	5912/5912	---M--	200	added ('OK')	image/png	etag:%22a66f45abf930caa0b221315ebbc031de%22	https://discordapp.com/assets/a66f45abf930caa0b221315ebbc031de.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/a66f45abf930caa0b221315ebbc031de.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:18	6794/6794	---M--	200	added ('OK')	image/png	etag:%22237a2f9325a83d230fb30b2cd63bbfe6%22	https://discordapp.com/assets/237a2f9325a83d230fb30b2cd63bbfe6.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/237a2f9325a83d230fb30b2cd63bbfe6.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:18	6792/6792	---M--	200	added ('OK')	image/png	etag:%220e773bb475b552235a800e6424e43e6b%22	https://discordapp.com/assets/0e773bb475b552235a800e6424e43e6b.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/0e773bb475b552235a800e6424e43e6b.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:19	6792/6792	---M--	200	added ('OK')	image/png	etag:%22cf13db31abf9a13e54f5f43599eef59a%22	https://discordapp.com/assets/cf13db31abf9a13e54f5f43599eef59a.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/cf13db31abf9a13e54f5f43599eef59a.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:19	3443/3443	---M--	200	added ('OK')	image/png	etag:%221c20f6ecd2d83c1844a3fd6da306d239%22	https://discordapp.com/assets/1c20f6ecd2d83c1844a3fd6da306d239.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/1c20f6ecd2d83c1844a3fd6da306d239.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:19	3916/3916	---M--	200	added ('OK')	image/png	etag:%2264aaf58241b1f4a6c9655564d0f0b028%22	https://discordapp.com/assets/64aaf58241b1f4a6c9655564d0f0b028.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/64aaf58241b1f4a6c9655564d0f0b028.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:19	3916/3916	---M--	200	added ('OK')	image/png	etag:%2207c7a85ef9cb930a3797629fc9a537cd%22	https://discordapp.com/assets/07c7a85ef9cb930a3797629fc9a537cd.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/07c7a85ef9cb930a3797629fc9a537cd.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:19	4470/4470	---M--	200	added ('OK')	image/png	etag:%22c13a0b03a798023c27155fad5f0c7a61%22	https://discordapp.com/assets/c13a0b03a798023c27155fad5f0c7a61.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/c13a0b03a798023c27155fad5f0c7a61.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:20	4470/4470	---M--	200	added ('OK')	image/png	etag:%22eb0e7f0b11970eca575cbdc7718e8482%22	https://discordapp.com/assets/eb0e7f0b11970eca575cbdc7718e8482.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/eb0e7f0b11970eca575cbdc7718e8482.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:20	4470/4470	---M--	200	added ('OK')	image/png	etag:%2218d708afcc8653f148927a308b203be2%22	https://discordapp.com/assets/18d708afcc8653f148927a308b203be2.png	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/18d708afcc8653f148927a308b203be2.png	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:20	56964/56964	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224f86d7f58df32580164fc595377c0169%22	https://discordapp.com/assets/4f86d7f58df32580164fc595377c0169.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/4f86d7f58df32580164fc595377c0169.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:20	12638/12638	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2216bd6f7e8c2feedd7fa44d25013e687f%22	https://discordapp.com/assets/16bd6f7e8c2feedd7fa44d25013e687f.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/16bd6f7e8c2feedd7fa44d25013e687f.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:21	19787/19787	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f690b8a9cd33cda18e431d4717fff5ab%22	https://discordapp.com/assets/f690b8a9cd33cda18e431d4717fff5ab.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/f690b8a9cd33cda18e431d4717fff5ab.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:21	11120/11120	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221eed0d895df6e35f164d8ed5e84037d2%22	https://discordapp.com/assets/1eed0d895df6e35f164d8ed5e84037d2.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/1eed0d895df6e35f164d8ed5e84037d2.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
18:50:21	56922/56922	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f93ba18cdc453c1237a7f26f418c07a7%22	https://discordapp.com/assets/f93ba18cdc453c1237a7f26f418c07a7.svg	C:/My%20Web%20Sites/DiscordDomain/discordapp.com/assets/f93ba18cdc453c1237a7f26f418c07a7.svg	(from https://discordapp.com/assets/0.5ab360d320ff74747671.css)
